,artist,album,track_title,track_n,lyric,line,year,keywords,sadness,joy,fear,disgust,anger
180,Taylor Swift,Taylor Swift,Cold as You,5,"Oh what a shame, what a rainy ending given to a perfect day",13,2006,shame,0.559553,0.322093,0.059708,0.06803200000000001,0.088145
181,Taylor Swift,Taylor Swift,Cold as You,5,"Just walk away, no use defending words that you will never say",14,2006,words,0.115962,0.481183,0.130389,0.178484,0.172051
182,Taylor Swift,Taylor Swift,Cold as You,5,And now that I'm sitting here thinking it through,15,2006,,0.441171,0.051146,0.276397,0.293222,0.144822
183,Taylor Swift,Taylor Swift,Cold as You,5,I've never been anywhere cold as you,16,2006,,0.219245,0.014984,0.13936700000000002,0.058485,0.110406
184,Taylor Swift,Taylor Swift,Cold as You,5,"You never did give a damn thing honey but I cried, cried for you",17,2006,damn thing honey,0.914351,0.023718,0.083861,0.01877,0.119203
185,Taylor Swift,Taylor Swift,Cold as You,5,"And I know you wouldn't have told nobody if I died, died for you",18,2006,nobody,0.884484,0.01174,0.172306,0.059172,0.084173
186,Taylor Swift,Taylor Swift,Cold as You,5,(Died for you),19,2006,,0.916667,0,0.931034,0,0
187,Taylor Swift,Taylor Swift,Cold as You,5,"Oh what a shame, what a rainy ending given to a perfect day",20,2006,shame,0.559553,0.322093,0.059708,0.06803200000000001,0.088145
188,Taylor Swift,Taylor Swift,Cold as You,5,Every smile you fake is so condescending,21,2006,smile,0.15074300000000002,0.704296,0.017166,0.094574,0.111161
189,Taylor Swift,Taylor Swift,Cold as You,5,Counting all the scars you made,22,2006,scars,0.026489,0.050714,0.936545,0.017227000000000003,0.034035
190,Taylor Swift,Taylor Swift,Cold as You,5,And now that I'm sitting here thinking it through,23,2006,,0.441171,0.051146,0.276397,0.293222,0.144822
191,Taylor Swift,Taylor Swift,Cold as You,5,I've never been anywhere cold as you,24,2006,,0.219245,0.014984,0.13936700000000002,0.058485,0.110406
192,Taylor Swift,Taylor Swift,The Outside,6,I didn't know what I would find,1,2006,,0.211818,0.117298,0.164211,0.096044,0.100058
193,Taylor Swift,Taylor Swift,The Outside,6,"When I went looking for a reason, I know",2,2006,reason,0.352652,0.2325510000000001,0.176472,0.06422,0.115313
194,Taylor Swift,Taylor Swift,The Outside,6,I didn't read between the lines,3,2006,lines,0.308323,0.033415,0.091582,0.166107,0.191419
195,Taylor Swift,Taylor Swift,The Outside,6,"And, baby, I've got nowhere to go",4,2006,baby,0.119011,0.476447,0.09656,0.13129100000000002,0.08128400000000001
196,Taylor Swift,Taylor Swift,The Outside,6,I tried to take the road less traveled by,5,2006,road,0.31150500000000003,0.14565,0.333976,0.049033,0.188752
197,Taylor Swift,Taylor Swift,The Outside,6,But nothing seems to work the first few times,6,2006,times,0.312942,0.381562,0.152777,0.05171900000000002,0.05698
198,Taylor Swift,Taylor Swift,The Outside,6,Am I right?,7,2006,,0,0,0,0,0
199,Taylor Swift,Taylor Swift,The Outside,6,So how can I ever try to be better?,8,2006,,0.226227,0.389093,0.081027,0.059949,0.170026
200,Taylor Swift,Taylor Swift,The Outside,6,Nobody ever lets me in,9,2006,Nobody,0.148831,0.179551,0.091248,0.074744,0.088473
201,Taylor Swift,Taylor Swift,The Outside,6,"I can still see you, this ain't the best view",10,2006,best view,0.21839,0.345405,0.08313200000000001,0.104679,0.044507
202,Taylor Swift,Taylor Swift,The Outside,6,On the outside looking in,11,2006,,0.137544,0.262836,0.137553,0.145122,0.067746
203,Taylor Swift,Taylor Swift,The Outside,6,I've been a lot of lonely places,12,2006,lot of lonely places,0.945364,0.040563999999999996,0.046313,0.006369,0.012816999999999999
204,Taylor Swift,Taylor Swift,The Outside,6,I've never been on the outside,13,2006,outside,0.204209,0.139494,0.232325,0.13382,0.13330799999999998
205,Taylor Swift,Taylor Swift,The Outside,6,"You saw me there, but never knew",14,2006,,0.179255,0.296677,0.127948,0.313066,0.064061
206,Taylor Swift,Taylor Swift,The Outside,6,I would give it all up to be,15,2006,,0.239792,0.223592,0.060752999999999995,0.094968,0.171968
207,Taylor Swift,Taylor Swift,The Outside,6,"A part of this, a part of you",16,2006,part,0.325022,0.18213,0.099741,0.028876,0.073134
208,Taylor Swift,Taylor Swift,The Outside,6,And now it's all too late so you see,17,2006,,0.22105500000000008,0.179034,0.307089,0.042939,0.087524
209,Taylor Swift,Taylor Swift,The Outside,6,You could've helped if you had wanted to,18,2006,,0.24503000000000005,0.081949,0.095889,0.00755,0.023195
210,Taylor Swift,Taylor Swift,The Outside,6,But no one notices until it's too,19,2006,,0.172406,0.175932,0.091248,0.074744,0.088473
211,Taylor Swift,Taylor Swift,The Outside,6,Late to do anything,20,2006,,0.267353,0.055533000000000006,0.30454499999999995,0.027327999999999998,0.20589699999999997
212,Taylor Swift,Taylor Swift,The Outside,6,So how can I ever try to be better?,21,2006,,0.226227,0.38909299999999997,0.081027,0.059949,0.170026
213,Taylor Swift,Taylor Swift,The Outside,6,Nobody ever lets me in,22,2006,Nobody,0.148831,0.179551,0.091248,0.074744,0.088473
214,Taylor Swift,Taylor Swift,The Outside,6,"I can still see you, this ain't the best view",23,2006,best view,0.21839,0.345405,0.08313200000000001,0.104679,0.044507
215,Taylor Swift,Taylor Swift,The Outside,6,On the outside looking in,24,2006,,0.137544,0.262836,0.137553,0.145122,0.067746
216,Taylor Swift,Taylor Swift,The Outside,6,I've been a lot of lonely places,25,2006,lot of lonely places,0.945364,0.040563999999999996,0.046313,0.006369,0.012816999999999999
217,Taylor Swift,Taylor Swift,The Outside,6,I've never been on the outside,26,2006,outside,0.204209,0.139494,0.232325,0.13382,0.13330799999999998
218,Taylor Swift,Taylor Swift,The Outside,6,So how can I ever try to be better?,27,2006,,0.226227,0.38909299999999997,0.081027,0.059949,0.170026
219,Taylor Swift,Taylor Swift,The Outside,6,Nobody ever lets me in,28,2006,Nobody,0.148831,0.179551,0.091248,0.074744,0.088473
220,Taylor Swift,Taylor Swift,The Outside,6,"I can still see you, this ain't the best view",29,2006,best view,0.21839,0.345405,0.08313200000000001,0.104679,0.044507
221,Taylor Swift,Taylor Swift,The Outside,6,On the outside looking in,30,2006,,0.137544,0.262836,0.137553,0.145122,0.067746
222,Taylor Swift,Taylor Swift,The Outside,6,I've been a lot of lonely places,31,2006,lot of lonely places,0.945364,0.040563999999999996,0.046313,0.006369,0.012816999999999999
223,Taylor Swift,Taylor Swift,The Outside,6,I've never been on the outside,32,2006,outside,0.204209,0.139494,0.232325,0.13382,0.13330799999999998
224,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Seems the only one who doesn't see your beauty,1,2006,beauty,0.239919,0.677399,0.033036,0.018877,0.025626
225,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Is the face in the mirror looking back at you,2,2006,face,0.29486999999999997,0.182916,0.069207,0.093914,0.0051340000000000005
226,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,You walk around here thinking you're not pretty,3,2006,,0.155937,0.265196,0.163923,0.08717000000000001,0.279317
227,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,"But that's not true, 'cause I know you",4,2006,,0.249523,0.07048,0.099271,0.05694,0.097321
228,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Hold on,5,2006,,0,0,0,0,0
229,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Baby you're losing it,6,2006,Baby,0.531741,0.08909199999999999,0.208267,0.206893,0.186668
230,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,The water's high,7,2006,water,0.20072,0.224715,0.155777,0.29122800000000004,0.089399
231,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,You're jumping into it,8,2006,,0,0.8804350000000001,0,0,0
232,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And letting go,9,2006,,0.337615,0.256249,0.093654,0.081526,0.075504
233,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And no one knows,10,2006,,0.172406,0.175932,0.091248,0.074744,0.088473
234,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,That you cry,11,2006,,0.916667,0,0,0,0
235,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,But you don't tell anyone,12,2006,,0.148831,0.179551,0.091248,0.074744,0.088473
236,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,That you might,13,2006,,0,0,0,0,0
237,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Not be the golden one,14,2006,,0.129869,0.46551899999999996,0.147728,0.042808,0.10475799999999999
238,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And you're tied together with a smile,15,2006,smile,0.027554000000000002,0.862899,0.004378,0.011427,0.034457
239,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,But you're coming undone,16,2006,,0.11776600000000001,0.21464899999999998,0.101423,0.075862,0.12744
240,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,I guess it's true that love was all you wanted,17,2006,love,0.151077,0.75753,0.032369,0.010248,0.023524
241,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,'Cause you're giving it away like it's extra change,18,2006,extra change,0.47732399999999997,0.07636,0.086789,0.075223,0.21816300000000002
242,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Hoping it will end up in his pocket,19,2006,pocket,0.270464,0.4826720000000001,0.162221,0.104788,0.058717999999999985
243,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,But he leaves you out like a penny in the rain,20,2006,penny,0.373328,0.120429,0.21948800000000002,0.039075,0.20813600000000002
244,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,"Oh, 'cause it's not his price to pay",21,2006,price,0.402567,0.017866999999999997,0.263936,0.085087,0.206175
245,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Not his price to pay,22,2006,price,0.176849,0.07644400000000001,0.060025999999999996,0.210102,0.218727
246,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Hold on,23,2006,,0,0,0,0,0
247,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Baby you're losing it,24,2006,Baby,0.531741,0.08909199999999999,0.208267,0.206893,0.186668
248,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,The water's high,25,2006,water,0.20072,0.224715,0.155777,0.29122800000000004,0.089399
249,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,You're jumping into it,26,2006,,0,0.8804350000000001,0,0,0
250,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And letting go,27,2006,,0.337615,0.256249,0.093654,0.081526,0.075504
251,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And no one knows,28,2006,,0.172406,0.175932,0.091248,0.074744,0.088473
252,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,That you cry,29,2006,,0.916667,0,0,0,0
253,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,But you don't tell anyone,30,2006,,0.148831,0.179551,0.091248,0.074744,0.088473
254,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,That you might,31,2006,,0,0,0,0,0
255,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Not be the golden one,32,2006,,0.129869,0.46551899999999996,0.147728,0.042808,0.10475799999999999
256,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And you're tied together with a smile,33,2006,smile,0.027554000000000002,0.862899,0.004378,0.011427,0.034457
257,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,But you're coming undone,34,2006,,0.11776600000000001,0.21464899999999998,0.101423,0.075862,0.12744
258,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Hold on,35,2006,,0,0,0,0,0
259,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Baby you're losing it,36,2006,Baby,0.531741,0.08909199999999999,0.208267,0.206893,0.186668
260,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,The water's high,37,2006,water,0.20072,0.224715,0.155777,0.29122800000000004,0.089399
261,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,You're jumping into it,38,2006,,0,0.8804350000000001,0,0,0
262,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And letting go,39,2006,,0.337615,0.256249,0.093654,0.081526,0.075504
263,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And no one knows,40,2006,,0.172406,0.175932,0.091248,0.074744,0.088473
264,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,That you cry,41,2006,,0.916667,0,0,0,0
265,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,But you don't tell anyone,42,2006,,0.148831,0.179551,0.091248,0.074744,0.088473
266,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,That you might,43,2006,,0,0,0,0,0
267,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,Not be the golden one,44,2006,,0.129869,0.46551899999999996,0.147728,0.042808,0.10475799999999999
268,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,And you're tied together with a smile,45,2006,smile,0.027554000000000002,0.862899,0.004378,0.011427,0.034457
269,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,But you're coming undone,46,2006,,0.11776600000000001,0.21464899999999998,0.101423,0.075862,0.12744
270,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,You're tied together with a smile,47,2006,smile,0.027554000000000002,0.862899,0.004378,0.011427,0.034457
271,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,But you're coming undone oh,48,2006,,0.142756,0.163955,0.181529,0.053224,0.12385399999999999
272,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,"Goodbye, baby",49,2006,baby,0.90474,0.03846,0.097536,0.047726,0.017019
273,Taylor Swift,Taylor Swift,Tied Together With A Smile,7,"With a smile, baby, baby",50,2006,smile,0.005362,0.9642069999999999,0.006763,0.019229,0.005723
274,Taylor Swift,Taylor Swift,Stay Beautiful,8,Cory's eyes are like a jungle,1,2006,Cory's eyes,0.157546,0.347184,0.17381300000000002,0.12799000000000002,0.038041000000000005
275,Taylor Swift,Taylor Swift,Stay Beautiful,8,"He smiles, it's like the radio",2,2006,radio,0.019525,0.920741,0.009141,0.007412999999999999,0.008482
276,Taylor Swift,Taylor Swift,Stay Beautiful,8,He whispers songs into my window,3,2006,songs,0.182328,0.506975,0.072742,0.029774000000000002,0.052759
277,Taylor Swift,Taylor Swift,Stay Beautiful,8,In words that nobody knows,4,2006,words,0.15509,0.28851,0.077798,0.11869400000000001,0.16530799999999998
278,Taylor Swift,Taylor Swift,Stay Beautiful,8,These pretty girls on every corner,5,2006,pretty girls,0.240975,0.512687,0.0851,0.20618000000000009,0.046988999999999996
279,Taylor Swift,Taylor Swift,Stay Beautiful,8,They watch him as he's walking home,6,2006,,0.191332,0.4383260000000001,0.23405900000000002,0.129945,0.097492
280,Taylor Swift,Taylor Swift,Stay Beautiful,8,"Saying, ""Does he know?""",7,2006,,0.33229000000000003,0.084661,0.124365,0.13109500000000002,0.158153
281,Taylor Swift,Taylor Swift,Stay Beautiful,8,Will you ever know?,8,2006,,0.194616,0.161198,0.096689,0.151108,0.165635
282,Taylor Swift,Taylor Swift,Stay Beautiful,8,You're beautiful,9,2006,,0,0.8804350000000001,0,0,0
283,Taylor Swift,Taylor Swift,Stay Beautiful,8,Every little piece love,10,2006,little piece love,0.109325,0.746768,0.038524,0.040145,0.05819600000000001
284,Taylor Swift,Taylor Swift,Stay Beautiful,8,And don't you know,11,2006,,0.175307,0.171496,0.091248,0.074744,0.108828
285,Taylor Swift,Taylor Swift,Stay Beautiful,8,You're really gonna be someone,12,2006,gonna,0.176975,0.180074,0.22328,0.154622,0.315347
286,Taylor Swift,Taylor Swift,Stay Beautiful,8,Ask anyone,13,2006,,0.35084899999999997,0.179605,0.17864100000000002,0.213513,0.267421
287,Taylor Swift,Taylor Swift,Stay Beautiful,8,And when you find everything you looked for,14,2006,,0.132929,0.391286,0.11278900000000001,0.06028500000000001,0.066521
288,Taylor Swift,Taylor Swift,Stay Beautiful,8,I hope your life will lead you back to my door,15,2006,life,0.224541,0.31604099999999996,0.314272,0.09232699999999999,0.123885
289,Taylor Swift,Taylor Swift,Stay Beautiful,8,"Oh, but if it don't",16,2006,,0.21650300000000008,0.08403300000000001,0.327217,0.030225,0.08153300000000001
290,Taylor Swift,Taylor Swift,Stay Beautiful,8,Stay beautiful,17,2006,,0.064733,0.9107629999999999,0.012602,0.00447,0.006252000000000001
291,Taylor Swift,Taylor Swift,Stay Beautiful,8,Cory finds another way to be,18,2006,Cory,0.1885,0.317288,0.137447,0.124655,0.131373
292,Taylor Swift,Taylor Swift,Stay Beautiful,8,The highlight of my day,19,2006,highlight of my day,0.225615,0.460841,0.083868,0.046016,0.065032
293,Taylor Swift,Taylor Swift,Stay Beautiful,8,I'm taking pictures in my mind,20,2006,pictures,0.139711,0.24584899999999998,0.155084,0.12443900000000001,0.137522
294,Taylor Swift,Taylor Swift,Stay Beautiful,8,So I can save them for a rainy day,21,2006,rainy day,0.280729,0.31261,0.184415,0.032688999999999996,0.174318
295,Taylor Swift,Taylor Swift,Stay Beautiful,8,It's hard to make a conversation,22,2006,conversation,0.615472,0.12038399999999999,0.125303,0.095083,0.100941
296,Taylor Swift,Taylor Swift,Stay Beautiful,8,When he's taking my breath away,23,2006,breath,0.411401,0.05699700000000001,0.25861,0.28031999999999996,0.126449
297,Taylor Swift,Taylor Swift,Stay Beautiful,8,"I should say, hey, by the way",24,2006,way,0.23903200000000002,0.361088,0.071351,0.100342,0.136197
298,Taylor Swift,Taylor Swift,Stay Beautiful,8,You're beautiful,25,2006,,0,0.8804350000000001,0,0,0
299,Taylor Swift,Taylor Swift,Stay Beautiful,8,Every little piece love,26,2006,little piece love,0.109325,0.746768,0.038524,0.040145,0.05819600000000001
300,Taylor Swift,Taylor Swift,Stay Beautiful,8,And don't you know,27,2006,,0.175307,0.171496,0.091248,0.074744,0.108828
301,Taylor Swift,Taylor Swift,Stay Beautiful,8,You're really gonna be someone,28,2006,gonna,0.176975,0.180074,0.22328,0.154622,0.315347
302,Taylor Swift,Taylor Swift,Stay Beautiful,8,Ask anyone,29,2006,,0.35084899999999997,0.179605,0.17864100000000002,0.213513,0.267421
303,Taylor Swift,Taylor Swift,Stay Beautiful,8,And when you find everything you looked for,30,2006,,0.132929,0.391286,0.11278900000000001,0.06028500000000001,0.066521
